storm_id,storm_name,month,day,hour,year,latitude,longitude,max_wind,min_pressure,rad_max_wind,eye_diameter,pressure_1,pressure_2,radius_34_ne,radius_34_se,radius_34_sw,radius_34_nw,radius_50_ne,radius_50_se,radius_50_sw,radius_50_nw,radius_64_ne,radius_64_se,radius_64_sw,radius_64_nw,storm_type,distance_to_land,final
AL0396,CESAR,07,28,06,1996,12.3,84.2,70,990,30,NA,1010,200,200,100,0,50,25,0,0,25,NA,NA,NA,NA,*,-61,.
AL0396,CESAR,07,28,12,1996,12.7,86.2,50,995,30,NA,1012,200,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,*,-97,.
AL0396,CESAR,07,28,18,1996,13.1,87.9,35,1004,30,NA,1012,200,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,0,.
AL0496,DOLLY,08,19,06,1996,17.3,80.2,25,1009,30,NA,1013,150,0,0,0,0,0,0,0,0,0,0,0,0,*,225,.
AL0496,DOLLY,08,19,12,1996,17.8,81.7,30,1008,30,NA,1011,150,0,0,0,0,0,0,0,0,0,0,0,0,*,347,.
AL0496,DOLLY,08,19,18,1996,18.2,83,45,1006,30,NA,1011,150,150,50,50,150,0,0,0,0,0,0,0,0,*,296,.
AL0496,DOLLY,08,20,00,1996,18.6,84.4,45,1006,30,NA,1012,150,125,125,0,0,0,0,0,0,0,0,0,0,*,306,.
AL0496,DOLLY,08,20,06,1996,18.8,85.7,55,1005,30,NA,1010,125,150,125,0,50,NA,NA,NA,NA,0,0,0,0,*,192,.
AL0496,DOLLY,08,20,12,1996,19,86.9,60,1002,30,NA,1010,125,150,125,0,50,30,0,0,0,0,0,0,0,*,64,.
AL0496,DOLLY,08,20,18,1996,19.2,87.8,65,999,30,NA,1010,125,150,125,0,0,40,0,0,0,NA,NA,NA,NA,*,-33,.
AL0496,DOLLY,08,21,00,1996,19.2,88.7,40,1001,30,NA,1010,125,125,125,0,125,0,0,0,0,0,0,0,0,*,-113,.
AL0496,DOLLY,08,21,06,1996,19.3,89.5,35,1002,30,NA,1010,125,125,60,0,60,0,0,0,0,0,0,0,0,*,-120,.
AL0496,DOLLY,08,21,12,1996,19.4,90.1,30,1002,30,NA,1010,125,0,0,0,0,0,0,0,0,0,0,0,0,*,-57,.
AL0496,DOLLY,08,21,18,1996,19.5,90.7,30,1002,30,NA,1010,125,0,0,0,0,0,0,0,0,0,0,0,0,*,7,.
AL0496,DOLLY,08,22,00,1996,19.7,91.4,35,1002,30,NA,1010,180,0,0,0,100,0,0,0,0,0,0,0,0,*,83,.
AL0496,DOLLY,08,22,06,1996,20.1,92.6,45,1002,30,NA,1010,180,100,0,0,100,0,0,0,0,0,0,0,0,*,167,.
AL0496,DOLLY,08,22,12,1996,20.4,93.7,45,999,30,NA,1010,180,100,0,0,100,0,0,0,0,0,0,0,0,*,224,.
AL0496,DOLLY,08,22,18,1996,20.6,94.2,50,993,30,NA,1010,180,150,125,125,125,50,50,50,50,0,0,0,0,*,234,.
AL0496,DOLLY,08,23,00,1996,20.9,94.9,55,990,30,NA,1010,180,150,125,125,125,50,50,50,50,0,0,0,0,*,203,.
AL0496,DOLLY,08,23,06,1996,21.3,96.1,60,991,35,NA,1007,180,150,100,100,125,60,50,50,50,0,0,0,0,*,117,.
AL0496,DOLLY,08,23,12,1996,21.6,97.7,70,989,35,NA,1007,180,150,100,100,125,60,50,50,50,40,25,25,25,*,-24,.
AL0496,DOLLY,08,23,18,1996,21.6,99.3,45,997,35,NA,1007,180,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,-158,.
AL0496,DOLLY,08,24,00,1996,21.6,100.9,30,1002,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,-321,.
AL0496,DOLLY,08,24,06,1996,21.6,102.5,25,1004,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,-285,.
AL0496,DOLLY,08,24,12,1996,21.7,104,20,1005,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,-136,.
AL0496,DOLLY,08,24,18,1996,21.7,105.7,20,1005,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,10,.
AL0496,DOLLY,08,25,00,1996,21.8,107.3,20,1005,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,172,.
AL0596,EDOUARD,08,19,18,1996,12.4,19.9,25,1007,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,335,.
AL0596,EDOUARD,08,20,00,1996,12.4,20.7,25,1007,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,422,.
AL0596,EDOUARD,08,20,06,1996,12.4,21.6,25,1007,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,517,.
AL0596,EDOUARD,08,20,12,1996,12.5,22.6,25,1007,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,607,.
AL0596,EDOUARD,08,20,18,1996,12.6,23.8,25,1007,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,723,.
AL0596,EDOUARD,08,21,00,1996,12.6,25.3,25,1007,100,NA,1010,200,0,0,0,0,0,0,0,0,0,0,0,0,*,877,.
AL0596,EDOUARD,08,21,06,1996,12.8,26.7,25,1007,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,1017,.
AL0596,EDOUARD,08,21,12,1996,12.9,27.9,25,1007,100,NA,1010,200,0,0,0,0,0,0,0,0,0,0,0,0,*,1142,.
AL0596,EDOUARD,08,21,18,1996,13,29.2,25,1006,100,NA,1012,200,0,0,0,0,0,0,0,0,0,0,0,0,*,1278,.
AL0596,EDOUARD,08,22,00,1996,13.1,30.3,30,1006,100,NA,1012,200,0,0,0,0,0,0,0,0,0,0,0,0,*,1393,.
AL0596,EDOUARD,08,22,06,1996,13.2,31.6,35,1005,100,NA,1012,200,100,50,50,100,0,0,0,0,0,0,0,0,*,1531,.
AL0596,EDOUARD,08,22,12,1996,13.4,32.9,40,1003,100,NA,1012,200,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,1667,.
AL0596,EDOUARD,08,22,18,1996,13.5,34.4,40,1002,100,NA,1012,200,100,50,50,100,0,0,0,0,0,0,0,0,*,1827,.
AL0596,EDOUARD,08,23,00,1996,13.7,35.8,45,1000,60,NA,1012,300,150,100,100,150,0,0,0,0,0,0,0,0,*,1902,.
AL0596,EDOUARD,08,23,06,1996,13.8,37,50,996,60,NA,1012,300,150,100,100,150,30,30,30,30,0,0,0,0,*,1885,.
AL0596,EDOUARD,08,23,12,1996,13.9,38.3,65,988,60,NA,1012,300,150,100,100,150,30,30,30,30,NA,NA,NA,NA,*,1790,.
AL0596,EDOUARD,08,23,18,1996,14,39.8,65,986,60,NA,1012,300,150,100,100,150,40,40,40,40,25,25,25,25,*,1672,.
AL0596,EDOUARD,08,24,00,1996,14.1,41.1,70,983,25,NA,1010,200,150,100,100,150,40,40,40,40,25,25,25,25,*,1578,.
AL0596,EDOUARD,08,24,06,1996,14.1,42.4,75,980,25,NA,1010,200,150,100,100,150,40,40,40,40,25,25,25,25,*,1484,.
AL0596,EDOUARD,08,24,12,1996,14.4,43.6,90,970,25,25,1010,200,150,100,100,150,50,50,50,50,30,30,30,30,*,1429,.
AL0596,EDOUARD,08,24,18,1996,14.6,44.7,100,960,25,25,1010,200,150,100,100,150,50,50,50,50,30,30,30,30,*,1372,.
AL0596,EDOUARD,08,25,00,1996,15,45.8,120,942,25,25,1010,225,150,100,100,150,50,50,50,50,30,30,30,30,*,1334,.
AL0596,EDOUARD,08,25,06,1996,15.4,47,125,933,25,25,1010,240,150,100,100,150,50,50,50,50,30,30,30,30,*,1303,.
AL0596,EDOUARD,08,25,12,1996,15.9,48.3,125,934,25,25,1010,240,150,100,100,150,50,50,50,50,30,30,30,30,*,1291,.
AL0596,EDOUARD,08,25,18,1996,16.5,49.6,125,935,25,25,1010,240,150,100,100,150,50,50,50,50,30,30,30,30,*,1292,.
AL0596,EDOUARD,08,26,00,1996,17,50.9,125,936,25,25,1008,200,150,100,100,150,50,50,50,50,30,30,30,30,*,1289,.
AL0596,EDOUARD,08,26,06,1996,17.5,52,125,936,25,20,1008,200,150,100,100,150,50,50,50,50,30,30,30,30,*,1223,.
AL0596,EDOUARD,08,26,12,1996,17.9,53.2,125,937,25,20,1008,200,150,100,100,150,50,50,50,50,30,30,30,30,*,1152,.
AL0596,EDOUARD,08,26,18,1996,18.4,54.5,125,938,25,20,1008,200,150,100,100,150,50,50,50,50,30,30,30,30,*,1096,.
AL0596,EDOUARD,08,27,00,1996,18.9,55.6,125,942,25,20,1010,225,150,125,125,150,90,60,60,90,60,45,45,60,*,1066,.
AL0596,EDOUARD,08,27,06,1996,19.5,56.9,120,948,25,20,1010,225,175,125,125,175,120,75,60,100,75,60,50,60,*,935,.
AL0596,EDOUARD,08,27,12,1996,20,58.1,115,952,20,25,1010,225,150,120,120,150,100,60,45,100,65,50,30,60,*,820,.
AL0596,EDOUARD,08,27,18,1996,20.4,59.3,115,951,20,35,1010,225,150,135,120,150,120,50,50,75,75,40,30,50,*,710,.
AL0596,EDOUARD,08,28,00,1996,20.9,60.4,125,944,20,25,1010,200,175,125,125,175,125,60,60,125,75,45,45,75,*,626,.
AL0596,EDOUARD,08,28,06,1996,21.3,61.7,115,952,20,20,1010,200,175,125,125,175,125,60,60,125,75,40,30,75,*,535,.
AL0596,EDOUARD,08,28,12,1996,21.9,63.2,110,960,20,20,1010,200,175,125,125,175,125,60,60,125,90,40,30,75,*,477,.
AL0596,EDOUARD,08,28,18,1996,22.3,64.6,110,956,20,20,1010,200,175,125,125,175,125,60,60,125,90,40,30,75,*,447,.
AL0596,EDOUARD,08,29,00,1996,22.9,65.9,110,957,20,20,1013,200,175,125,125,175,125,90,50,90,90,50,30,50,*,489,.
AL0596,EDOUARD,08,29,06,1996,23.4,67.1,110,961,20,20,1010,200,175,125,125,175,125,90,50,90,90,50,30,50,*,503,.
AL0596,EDOUARD,08,29,12,1996,24,68.1,115,950,20,20,1010,200,175,125,125,175,125,90,50,90,90,50,30,50,*,513,.
AL0596,EDOUARD,08,29,18,1996,24.7,69,120,948,20,20,1010,200,175,125,125,175,125,90,50,90,90,50,30,50,*,563,.
AL0596,EDOUARD,08,30,00,1996,25.5,69.5,120,941,10,20,1009,200,175,125,125,175,125,90,75,60,75,50,50,50,*,645,.
AL0596,EDOUARD,08,30,06,1996,26.4,69.9,120,939,10,10,1009,200,175,125,125,175,125,90,75,60,75,50,50,50,*,741,.
AL0596,EDOUARD,08,30,12,1996,27.4,70.2,120,938,10,20,1010,200,175,175,125,175,125,125,60,75,75,75,40,50,*,848,.
AL0596,EDOUARD,08,30,18,1996,28.5,70.5,120,934,10,22,1010,225,175,175,125,125,150,150,75,75,125,125,45,45,*,901,.
AL0596,EDOUARD,08,31,00,1996,29.5,70.5,110,944,10,15,1010,225,175,175,175,125,150,150,75,75,125,125,45,45,*,816,.
AL0596,EDOUARD,08,31,06,1996,30.4,70.6,105,950,10,20,1010,225,175,150,100,125,150,125,75,75,100,75,40,40,*,738,.
AL0596,EDOUARD,08,31,12,1996,31.6,70.3,105,952,20,30,1010,225,175,150,100,125,150,125,75,100,100,75,40,40,*,670,.
AL0596,EDOUARD,08,31,18,1996,32.7,70.1,100,953,20,NA,1010,215,175,150,100,125,150,125,75,100,100,75,40,40,*,616,.
AL0596,EDOUARD,09,01,00,1996,34,70.1,100,959,20,30,1009,215,200,200,125,125,150,125,50,100,100,75,30,30,*,558,.
AL0596,EDOUARD,09,01,06,1996,35.2,70.1,100,958,20,20,1009,215,175,175,125,100,150,125,50,75,75,40,25,25,*,527,.
AL0596,EDOUARD,09,01,12,1996,36.5,70.2,95,958,20,12,1010,215,175,225,125,125,150,150,50,100,75,40,25,40,*,478,.
AL0596,EDOUARD,09,01,18,1996,37.5,70,85,960,20,15,1012,250,175,250,150,150,150,150,50,100,100,50,25,50,*,425,.
AL0596,EDOUARD,09,02,00,1996,38.7,69.5,80,964,20,NA,1012,250,175,250,150,150,150,150,50,100,100,50,25,50,*,333,.
AL0596,EDOUARD,09,02,06,1996,39.8,69.4,70,961,25,NA,1012,250,175,250,150,150,125,150,100,60,100,100,25,25,*,227,.
AL0596,EDOUARD,09,02,12,1996,40.5,68.3,70,962,25,NA,1012,250,150,250,225,125,100,125,100,75,40,40,40,0,*,221,.
AL0596,EDOUARD,09,02,18,1996,41.3,67.3,65,972,35,NA,1012,250,150,250,250,125,75,75,50,50,50,50,0,0,*,262,.
AL0596,EDOUARD,09,03,00,1996,42,66.8,60,978,50,NA,1012,300,150,250,250,125,75,75,50,50,0,0,0,0,*,197,.
AL0596,EDOUARD,09,03,06,1996,42.2,66,55,985,50,NA,1012,300,170,250,250,150,50,50,50,50,0,0,0,0,E,150,.
AL0596,EDOUARD,09,03,12,1996,42.5,65,50,992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,E,118,.
AL0596,EDOUARD,09,03,18,1996,42.7,63,50,995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,E,208,.
AL0596,EDOUARD,09,04,00,1996,43.2,59.8,50,997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,E,249,.
AL0596,EDOUARD,09,04,06,1996,43.3,57.5,50,994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,E,355,.
AL0596,EDOUARD,09,04,12,1996,43.4,55.5,50,994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,E,378,.
AL0596,EDOUARD,09,04,18,1996,43.5,53.5,50,995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,E,356,.
AL0596,EDOUARD,09,05,00,1996,43.5,51.5,50,995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,E,377,.
AL0596,EDOUARD,09,05,06,1996,43.5,50,45,994,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,E,431,.
AL0596,EDOUARD,09,05,12,1996,43.5,48.5,45,994,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,E,507,.
AL0596,EDOUARD,09,05,18,1996,43.7,47.5,45,995,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,E,551,.
AL0596,EDOUARD,09,06,00,1996,44.5,46,40,995,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,E,604,.
AL0596,EDOUARD,09,06,06,1996,46,44,40,994,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,E,695,.
AL0596,EDOUARD,09,06,12,1996,48,43,40,992,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,E,732,.
AL0596,EDOUARD,09,06,18,1996,50,41,40,990,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,E,883,.
AL0696,FRAN,08,23,12,1996,14,21,25,1012,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,387,.
AL0696,FRAN,08,23,18,1996,14.1,22.8,25,1011,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,576,.
AL0696,FRAN,08,24,00,1996,14.2,24.8,25,1010,30,NA,1010,150,0,0,0,0,0,0,0,0,0,0,0,0,*,788,.
AL0696,FRAN,08,24,06,1996,14.2,26.6,30,1009,30,NA,1010,150,0,0,0,0,0,0,0,0,0,0,0,0,*,981,.
AL0696,FRAN,08,24,12,1996,14.1,28.2,30,1009,30,NA,1010,150,0,0,0,0,0,0,0,0,0,0,0,0,*,1154,.
AL0696,FRAN,08,24,18,1996,14.1,29.6,30,1009,30,NA,1010,150,0,0,0,0,0,0,0,0,0,0,0,0,*,1304,.
AL0696,FRAN,08,25,00,1996,14.1,30.8,25,1009,30,NA,1010,150,0,0,0,0,0,0,0,0,0,0,0,0,*,1433,.
AL0696,FRAN,08,25,06,1996,14.3,32,25,1009,30,NA,1010,150,0,0,0,0,0,0,0,0,0,0,0,0,*,1561,.
AL0696,FRAN,08,25,12,1996,14.6,33.4,25,1009,30,NA,1010,150,0,0,0,0,0,0,0,0,0,0,0,0,*,1709,.
AL0696,FRAN,08,25,18,1996,14.7,35.1,25,1009,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,1891,.
AL0696,FRAN,08,26,00,1996,14.9,37,25,1009,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,1969,.
AL0696,FRAN,08,26,06,1996,15.1,38.6,25,1009,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,1850,.
AL0696,FRAN,08,26,12,1996,15.3,40,30,1009,30,NA,1010,150,0,0,0,0,0,0,0,0,0,0,0,0,*,1757,.
AL0696,FRAN,08,26,18,1996,15.2,41.4,30,1008,30,NA,1010,150,0,0,0,0,0,0,0,0,0,0,0,0,*,1647,.
AL0696,FRAN,08,27,00,1996,14.9,42.7,30,1007,30,NA,1010,150,0,0,0,0,0,0,0,0,0,0,0,0,*,1533,.
AL0696,FRAN,08,27,06,1996,14.7,43.8,30,1006,30,NA,1010,150,0,0,0,0,0,0,0,0,0,0,0,0,*,1442,.
AL0696,FRAN,08,27,12,1996,14.6,44.9,35,1005,30,NA,1010,150,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,1358,.
AL0696,FRAN,08,27,18,1996,14.6,46.1,40,1004,30,NA,1010,150,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,1279,.
AL0696,FRAN,08,28,00,1996,14.6,47.5,45,1002,30,NA,1010,250,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,1199,.
AL0696,FRAN,08,28,06,1996,15,49.1,50,1000,30,NA,1010,250,100,50,50,100,NA,NA,NA,NA,0,0,0,0,*,1164,.
AL0696,FRAN,08,28,12,1996,15.5,50.7,55,995,30,NA,1010,200,80,40,40,80,25,25,25,25,0,0,0,0,*,1147,.
AL0696,FRAN,08,28,18,1996,15.9,52.3,60,990,30,NA,1010,200,100,50,50,100,30,30,30,30,0,0,0,0,*,1098,.
AL0696,FRAN,08,29,00,1996,16.4,53.7,65,987,30,NA,1010,180,100,50,50,100,30,30,30,30,NA,NA,NA,NA,*,1004,.
AL0696,FRAN,08,29,06,1996,17,55,65,987,30,NA,1010,180,125,50,50,100,30,30,30,30,25,25,25,25,*,945,.
AL0696,FRAN,08,29,12,1996,17.8,56.3,65,988,30,NA,1010,180,125,50,50,100,30,30,30,30,25,25,25,25,*,928,.
AL0696,FRAN,08,29,18,1996,18.6,57.5,65,988,30,NA,1010,180,125,50,50,100,30,30,30,30,25,25,25,25,*,865,.
AL0696,FRAN,08,30,00,1996,19.1,58.5,65,991,30,NA,1010,180,150,60,75,150,100,0,0,100,30,0,0,30,*,763,.
AL0696,FRAN,08,30,06,1996,19.4,59.4,65,991,30,NA,1010,180,150,60,75,150,100,40,40,100,30,20,20,30,*,674,.
AL0696,FRAN,08,30,12,1996,19.8,60.1,65,989,30,30,1010,180,150,60,60,150,90,0,0,90,30,0,0,30,*,611,.
AL0696,FRAN,08,30,18,1996,20.2,60.6,60,990,30,30,1010,120,180,60,60,150,70,0,0,50,0,0,0,0,*,575,.
AL0696,FRAN,08,31,00,1996,20.5,60.9,60,988,30,30,1010,180,180,75,50,150,50,25,0,25,0,0,0,0,*,559,.
AL0696,FRAN,08,31,06,1996,20.8,61.2,60,987,30,NA,1010,180,180,75,50,150,50,25,0,25,0,0,0,0,*,547,.
AL0696,FRAN,08,31,12,1996,21.1,61.4,65,984,30,20,1012,180,150,60,60,150,50,50,50,50,NA,NA,NA,NA,*,547,.
AL0696,FRAN,08,31,18,1996,21.5,61.7,65,983,30,30,1012,180,150,60,60,150,50,25,25,50,NA,NA,NA,NA,*,549,.
AL0696,FRAN,09,01,00,1996,21.7,62.1,65,978,30,NA,1008,180,150,90,60,100,60,40,30,30,30,30,0,0,*,533,.
AL0696,FRAN,09,01,06,1996,21.9,62.6,65,982,30,NA,1008,180,150,90,60,100,60,40,30,30,30,30,0,0,*,514,.
AL0696,FRAN,09,01,12,1996,22.2,63.2,70,982,30,NA,1010,240,150,90,60,100,60,40,30,30,30,30,0,0,*,504,.
AL0696,FRAN,09,01,18,1996,22.5,63.9,75,981,30,30,1010,200,150,120,60,120,75,40,40,75,40,25,25,40,*,495,.
AL0696,FRAN,09,02,00,1996,22.9,64.7,75,978,30,30,1010,200,150,120,90,120,90,60,45,75,45,25,25,25,*,507,.
AL0696,FRAN,09,02,06,1996,23.3,65.7,75,976,40,30,1010,200,160,90,90,160,100,40,40,100,45,25,25,45,*,534,.
AL0696,FRAN,09,02,12,1996,23.6,66.7,75,976,40,30,1010,200,150,150,120,150,90,75,45,75,25,0,0,25,*,543,.
AL0696,FRAN,09,02,18,1996,23.9,67.9,75,976,40,NA,1010,200,150,120,120,150,90,90,45,120,50,50,0,30,*,510,.
AL0696,FRAN,09,03,00,1996,24.2,69,75,977,40,NA,1010,200,150,120,120,150,90,90,45,120,50,50,0,30,*,509,.
AL0696,FRAN,09,03,06,1996,24.4,70.1,80,975,40,30,1010,200,150,120,120,150,90,90,50,120,50,30,0,75,*,518,.
AL0696,FRAN,09,03,12,1996,24.7,71.2,80,973,40,30,1010,200,150,120,120,150,90,90,50,120,50,30,0,75,*,544,.
AL0696,FRAN,09,03,18,1996,25.2,72.2,85,968,40,35,1010,200,200,150,120,160,120,80,50,120,50,40,30,60,*,576,.
AL0696,FRAN,09,04,00,1996,25.7,73.1,95,961,30,35,1010,200,250,150,120,150,150,90,60,120,75,40,30,60,*,581,.
AL0696,FRAN,09,04,06,1996,26.4,73.9,100,953,30,35,1010,200,250,150,120,150,150,90,60,120,75,40,30,60,*,619,.
AL0696,FRAN,09,04,12,1996,27,74.7,105,956,30,45,1009,200,250,150,120,180,180,100,75,150,150,90,60,75,*,535,.
AL0696,FRAN,09,04,18,1996,27.7,75.5,105,952,20,45,1009,250,250,150,150,175,175,90,100,130,125,60,45,60,*,461,.
AL0696,FRAN,09,05,00,1996,28.6,76.1,105,946,20,20,1009,250,250,150,150,175,175,90,100,130,125,60,45,60,*,430,.
AL0696,FRAN,09,05,06,1996,29.8,76.7,105,952,20,20,1009,250,250,150,150,175,175,90,100,130,125,60,45,60,*,405,.
AL0696,FRAN,09,05,12,1996,31,77.2,100,954,20,30,1010,250,250,150,150,175,150,100,90,130,125,60,40,45,*,310,.
AL0696,FRAN,09,05,18,1996,32.3,77.8,100,952,40,30,1010,250,225,150,150,90,150,100,90,75,120,60,60,45,*,176,.
AL0696,FRAN,09,06,00,1996,33.7,78,100,954,40,30,1010,250,225,250,100,75,150,150,75,50,120,75,50,30,*,31,.
AL0696,FRAN,09,06,06,1996,35.2,78.7,65,970,40,NA,1010,250,175,250,75,75,150,125,25,25,NA,NA,NA,NA,*,-138,.
AL0696,FRAN,09,06,12,1996,36.7,79,40,985,40,NA,1010,250,175,250,30,30,0,0,0,0,0,0,0,0,*,-268,.
AL0696,FRAN,09,06,18,1996,38,79.4,30,995,40,NA,1010,300,0,0,0,0,0,0,0,0,0,0,0,0,*,-324,.
AL0696,FRAN,09,07,00,1996,39.2,79.9,30,1000,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,-390,.
AL0696,FRAN,09,07,06,1996,40.4,80.4,30,1001,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,-459,.
AL0696,FRAN,09,07,12,1996,41.2,80.5,30,1001,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,-503,.
AL0696,FRAN,09,07,18,1996,42,80.4,30,1000,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,-545,.
AL0696,FRAN,09,08,00,1996,42.8,80.1,30,999,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,-562,.
AL0696,FRAN,09,08,06,1996,43.4,79.9,30,999,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,-578,.
AL0696,FRAN,09,08,12,1996,44,79,25,1000,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,-558,.
AL0696,FRAN,09,08,18,1996,44.5,77.6,25,1001,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,-524,.
AL0696,FRAN,09,09,00,1996,44.9,75.9,25,1002,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,E,-465,.
AL0696,FRAN,09,09,06,1996,45.4,74,20,1004,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,E,-362,.
AL0696,FRAN,09,09,12,1996,45.7,72.3,15,1006,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,E,-286,.
AL0696,FRAN,09,09,18,1996,46,71.1,15,1008,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,E,-240,.
AL0696,FRAN,09,10,00,1996,46.7,70,15,1010,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,E,-259,.
AL0796,GUSTAV,08,26,00,1996,12.7,23,30,1008,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,638,.
AL0796,GUSTAV,08,26,06,1996,12.7,24.1,30,1008,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,750,.
AL0796,GUSTAV,08,26,12,1996,12.5,25.3,30,1008,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,880,.
AL0796,GUSTAV,08,26,18,1996,12.3,26.6,30,1008,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,1022,.
AL0796,GUSTAV,08,27,00,1996,12.1,27.8,30,1008,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,1153,.
AL0796,GUSTAV,08,27,06,1996,11.7,28.8,30,1008,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,1270,.
AL0796,GUSTAV,08,27,12,1996,11.1,30,30,1007,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,1415,.
AL0796,GUSTAV,08,27,18,1996,10.6,31,30,1007,30,NA,1012,150,0,0,0,0,0,0,0,0,0,0,0,0,*,1536,.
AL0796,GUSTAV,08,28,00,1996,10.4,31.8,30,1006,30,NA,1012,150,0,0,0,0,0,0,0,0,0,0,0,0,*,1626,.
AL0796,GUSTAV,08,28,06,1996,10.6,32.7,35,1006,30,NA,1012,150,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,1705,.
AL0796,GUSTAV,08,28,12,1996,11,33.6,35,1005,30,NA,1012,150,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,1700,.
AL0796,GUSTAV,08,28,18,1996,11.8,34.4,35,1005,30,NA,1012,150,40,30,30,40,0,0,0,0,0,0,0,0,*,1747,.
AL0796,GUSTAV,08,29,00,1996,12.5,35.2,40,1005,30,NA,1012,150,40,30,30,40,0,0,0,0,0,0,0,0,*,1792,.
AL0796,GUSTAV,08,29,06,1996,13.1,36.2,40,1005,30,NA,1012,150,50,50,50,50,0,0,0,0,0,0,0,0,*,1827,.
AL0796,GUSTAV,08,29,12,1996,13.7,37.2,40,1005,30,NA,1012,150,50,50,50,50,0,0,0,0,0,0,0,0,*,1870,.
AL0796,GUSTAV,08,29,18,1996,14.4,38,40,1005,30,NA,1012,150,50,50,50,50,0,0,0,0,0,0,0,0,*,1850,.
AL0796,GUSTAV,08,30,00,1996,15.2,38.4,35,1005,30,NA,1012,150,50,50,50,50,0,0,0,0,0,0,0,0,*,1874,.
